 EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3
8206.554735488264,12024.210336710255,-22400.94064485319,-28189.52836865525
9466.611977411743,12981.312034286504,-22072.95114671602,-27615.960254187616
12308.368063970574,14296.153401869942,-21816.576637813647,-26794.980680344182
12676.724812594037,13822.676399073172,-22106.009376765414,-27201.00011837484
9655.99830818156,12119.004084945213,-22470.00753522009,-28300.281262431297
8195.401215005066,12018.175365707322,-22454.137796656825,-28199.78781936024
9439.633421854189,12968.213912035691,-22132.831470111785,-27625.66091128122
12289.011453272278,14290.34194831156,-21874.110028041607,-26799.383974001885
12682.022176029945,13828.532556120465,-22162.87221465972,-27197.021507861795
9652.556139535443,12113.952590698313,-22520.41071896681,-28298.44841938596
8183.219514276924,12011.89452551538,-22494.102715742916,-28193.529330912752
9412.297238385348,12963.408286977805,-22175.120970621225,-27625.213876392118
12258.836598257614,14286.653910476436,-21902.80966792222,-26797.752296656647
12684.860847575766,13848.067980774402,-22175.90328167716,-27182.112894310107
9658.926386705209,12125.329628626065,-22541.89074538836,-28293.93336700599
8167.908569325039,12004.965484734235,-22512.22998049617,-28199.877226338056
9395.824002721787,12964.548225945024,-22170.047124629877,-27622.486963568565
12249.985307453311,14292.599474501549,-21890.42680149398,-26792.7231541542
12702.764594884467,13857.612175656815,-22156.4796157455,-27167.18192901396
9678.01477647004,12131.11873043999,-22516.141535775845,-28283.11512268962
8177.341005485178,12012.162746448845,-22486.99486100613,-28199.34078447113
9384.603427005224,12964.212949778192,-22150.221127298013,-27628.499582827044
12226.493624030783,14287.816201188112,-21867.315097727194,-26799.942767613265
12706.564391441869,13873.101934564344,-22123.33197871828,-27162.398655700526
9696.343206923391,12149.73773357126,-22482.07747722596,-28278.10833193163
8179.352662486156,12009.502888858664,-22453.467244323165,-28198.178493759453
9362.654013950112,12945.258670480094,-22119.778051349887,-27630.91357122821
12201.16909756292,14279.501352250738,-21844.71748408288,-26799.56278795753
12709.023083331953,13884.210751558632,-22101.76254531891,-27152.697998606924
9700.388872669802,12149.089532982056,-22467.88411949684,-28278.667125543016
8159.683127365485,11993.208467150744,-22447.25345936459,-28211.0083950768
9333.7532083694,12931.579402873444,-22120.49330717245,-27645.397501635256
12174.682280383382,14263.162227053908,-21841.767053814776,-26815.29841605406
12716.42151074666,13890.111612094834,-22096.912216772107,-27153.36855094058
9717.309143222468,12157.113809241511,-22462.76557001657,-28278.331849376187
8169.495543181365,11993.364929361933,-22440.279715094533,-28213.221217777875
9319.291629706817,12920.738806812622,-22116.13471700367,-27646.06805396892
12153.515178384208,14261.999936342232,-21836.62615259005,-26813.465573008725
12711.638237433224,13886.736498682085,-22100.37673716268,-27151.736873595342
9719.879593834828,12147.63666959246,-22461.02213394906,-28272.47569232889
8190.148555058069,12004.741967289685,-22427.829793432928,-28191.405915189494
9328.768769355866,12931.065312750974,-22106.925798288084,-27635.048643952447
12143.725114312783,14264.63744218796,-21827.305475152192,-26807.743526428167
12724.870470150769,13911.65869374975,-22086.31748990029,-27134.771899553765
9732.463625963168,12159.438390664864,-22464.218433406168,-28268.83235798268
8177.072784551715,11997.924685230815,-22447.2981628535,-28200.86070309409
9296.381091640127,12920.47058587916,-22127.154127020134,-27639.787213776974
12105.146003382924,14254.221529271786,-21855.02163827677,-26814.136125342386
12722.903516638698,13923.795690988982,-22108.15514423313,-27127.46287911688
9736.486939965122,12164.579291889584,-22487.88893078434,-28261.05395091223
8168.757935614341,11989.252208382157,-22477.718887057174,-28200.39131646053
9274.87871347412,12909.60763807388,-22156.926650634607,-27643.11762370081
12077.00515711369,14244.118540777989,-21872.07601929617,-26813.242055564173
12723.305848038895,13931.32822887042,-22112.37962393518,-27110.184980652928
9752.11080933938,12174.9728530613,-22480.714020814183,-28250.83920369616
8151.301223194746,11976.712879742729,-22458.29522112551,-28203.90054034001
9237.193672322474,12893.559085554967,-22135.960714335528,-27651.16425170473
12057.2462150152,14249.661773402904,-21850.08190275215,-26818.025328877608
12739.689676724634,13962.084229240923,-22082.584748576253,-27098.718535747357
9762.102039110903,12193.725966659304,-22461.089189182425,-28250.615686251604
8155.905682552539,11994.348406117966,-22445.666485508264,-28209.48847645384
9222.866204126622,12897.35888211237,-22125.544801419357,-27657.512147130037
12040.392999695898,14242.665677388391,-21829.898277509008,-26827.055433637557
12758.129865900262,13972.366031690364,-22061.55175704381,-27098.852646214087
9781.995091676128,12207.047606354668,-22449.555689043485,-28251.956790918925
8144.014554502315,11984.08895541298,-22450.29329661051,-28227.83925865165
9208.002294063845,12889.111088408365,-22133.010284067423,-27671.593746136878
12021.438720397797,14226.304200447108,-21849.813681818687,-26839.10302389896
12754.866511209788,13957.792694305504,-22083.72468754348,-27101.42309682645
9779.804620719508,12200.342083018077,-22467.54884333001,-28253.20848860842
8142.047600990249,11986.167667647323,-22462.787921761028,-28222.92187487148
9181.671939095491,12875.16359986825,-22154.24444129997,-27675.46059792764
11994.594275306974,14217.0058747537,-21869.48321693936,-26843.79689023458
12763.069601424886,13975.405868936286,-22089.9161207576,-27093.17530312244
9781.145725386828,12196.31876901612,-22478.344735901923,-28249.1181193731
