 EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3
30986.625669792375,1890.9128774300668,4407.339323441902,-1319.0434955410358
30981.28360286756,1887.8059849507792,4408.054579264472,-1324.0279345545691
30995.02992570757,1900.3453135902064,4421.286811982013,-1325.033763055058
31014.967681761707,1917.2208806539636,4434.831969121929,-1317.5906321514408
31009.267986925603,1916.7291422759463,4428.417018463257,-1319.4011234523207
30978.914317955296,1896.8584414551783,4411.764968844052,-1318.4623501851977
30974.667486508788,1895.2491158543965,4415.3412479569015,-1315.6013268949184
30991.94538497274,1910.9847439509329,4430.451027208689,-1318.6635158852955
31006.74223980215,1925.6698400580692,4440.017573835561,-1316.2718792285775
30993.062972195505,1923.3229068902624,4429.020515563549,-1310.5051291591085
30965.726788726664,1906.9614299489772,4413.173128744737,-1310.0580942700024
30960.69764622422,1908.973086949955,4414.558936900966,-1314.3496292054213
30966.53145152705,1917.6232120541588,4423.92431782774,-1304.7607308340944
30984.6140127914,1936.398677396617,4433.2449952656025,-1310.326315203466
30970.822986462477,1934.1858546955411,4420.146873014793,-1312.1815099932564
30941.16222157028,1918.4055231100945,4404.791224573997,-1309.2981349585218
30932.646206932808,1917.131473676142,4403.986561773606,-1307.8229198244717
30942.860954148884,1924.99928772441,4412.524928155533,-1307.9793820356588
30965.39151255984,1941.7630960658903,4426.83004460693,-1310.192204736734
30959.714169468185,1940.8690262876785,4418.023457291539,-1314.1708152497788
30933.495573222117,1926.0721714582648,4404.254782707069,-1310.5051291591085
30929.919294109262,1926.8544825142008,4407.227564719626,-1309.6334111253514
30936.200134301205,1933.0459157283208,4415.877689823829,-1315.7577891061055
30954.46150952119,1949.7873723253456,4430.540434186511,-1311.198033237223
30948.24772456261,1951.9778432819655,4423.723152127642,-1311.9579925487033
30920.41980271576,1934.2082064399967,4409.216869976148,-1309.745169847628
30910.428572944234,1928.7096773039912,4405.215907718648,-1307.9793820356588
30920.91154109377,1937.2480436859184,4411.20617523267,-1311.6674198707844
30943.17387857126,1956.7611165954013,4422.8514340938855,-1314.2155187386893
30935.864858134373,1955.4647154169936,4415.497710168089,-1310.683943114751
30911.523808422546,1940.2655291873848,4402.354884428369,-1312.3156204599882
30903.7454013521,1935.325793662762,4404.031265262516,-1305.0736552564688
30914.83186660193,1946.747535079424,4416.771759602041,-1303.8219575669716
30936.6024657014,1967.0429190448428,4429.378143474834,-1306.2135942236894
30935.775451156554,1970.5744946687807,4428.551128929988,-1302.9725912776698
30906.02527928654,1949.6979653475244,4413.039018278006,-1293.741320817628
30895.631718114822,1942.232482699452,4414.11190201186,-1294.1660039622789
30909.288633977016,1953.5424653938371,4426.181844017726,-1291.0144079940806
30934.568456955967,1976.005968571421,4440.978698847139,-1286.0523207250026
30939.28467503604,1987.7629861549124,4441.045754080505,-1288.354550403899
30905.93587230872,1967.758174867413,4421.577384659932,-1289.4497858822092
30889.686154089708,1960.2703404748847,4419.364561958857,-1291.1038149719018
30890.759037823565,1962.840791087245,4426.695934140198,-1282.9230765012594
30910.80855259997,1984.4772797199823,4443.817370392963,-1287.840460281427
30908.439267687718,1989.2158495445076,4441.939823858717,-1289.382730648843
30885.193453454194,1973.7931458703451,4422.918489327251,-1289.226268437656
30869.748398035576,1962.438459687049,4417.77758810253,-1293.1378237173349
30878.15265395077,1969.5686661682923,4430.719248142153,-1284.0183119795695
30899.58797688341,1986.7348059099684,4446.745448916608,-1292.7578440615946
30901.420819928742,1990.780471656379,4445.896082627307,-1289.002750993103
30868.764921279544,1967.132326022664,4424.393704461301,-1288.77923354855
30852.62696178281,1954.458886916505,4416.011800290561,-1293.6295620953515
30858.796043252474,1960.426802686072,4421.107998026371,-1300.9162307877816
30878.219709184137,1978.0176255723984,4434.228472021637,-1305.2748209565666
30888.389752911306,1988.9923320999544,4437.40241973429,-1300.8715272988711
30864.316924132934,1972.943779581044,4418.023457291539,-1304.0901785004353
30848.804813480958,1962.237293986952,4411.362637443857,-1298.323428430966
30850.838822226386,1964.092488776742,4421.823253848941,-1289.6509515823068
30868.720217790637,1978.218791272496,4440.822236635952,-1289.6285998378517
30878.77850279552,1988.008855343921,4445.78432390503,-1284.8676782688713
30858.21489789664,1975.804802871323,4428.908756841273,-1286.8793352698488
30839.01474940953,1963.4666399319933,4416.2800212240245,-1290.7238353161615
30840.46761279912,1965.5230004218815,4422.024419549039,-1286.164079447279
30862.171156665227,1982.2644570189068,4432.976774332139,-1284.3759398908544
30870.530709091512,1992.7921286573564,4434.317878999457,-1290.6344283383405
30847.083729157894,1979.783413384368,4415.877689823829,-1288.0192742370696
30827.10126961485,1965.7912213553452,4406.221736219137,-1281.6937305562176
30828.91176091573,1967.6240644006807,4412.591983388899,-1282.3419311454215
30847.463708813637,1983.449099475038,4427.947631829695,-1282.386634634332
30861.746473520576,1997.709512437524,4436.620108678354,-1288.7345300596394
30837.71834823112,1985.7513291539344,4421.331515470924,-1291.8637742833823
30814.09255434186,1973.8602011037117,4412.994314789095,-1294.1436522178235
30810.78449616248,1973.971959825988,4419.364561958857,-1294.1213004733684
30824.597874235857,1987.383006499172,4434.742562144108,-1302.682018599751
30840.802888965954,2005.8231956748004,4443.996184348605,-1306.9512017907143
30821.870961412307,1997.933029882077,4430.182806275226,-1307.4429401687314
30800.23447277957,1982.5773814412807,4416.592945646399,-1308.4934721581308
30801.128542557784,1980.543372695848,4418.001105547083,-1306.2582977126
