 EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3
-2992.205678487501,19635.18048944241,-21787.96640491085,-35177.57775516245
-2982.281503949345,19642.10953022355,-21709.35531966154,-35190.65352566881
-2952.933663479527,19637.862698777044,-21649.989086388243,-35223.46588652919
-2943.9259104640378,19626.59741957157,-21663.46718829479,-35233.59122676745
-2973.810192800784,19613.58870429858,-21736.222116496818,-35212.15590383481
-3020.145359056635,19599.998843669757,-21801.198637628397,-35188.41835122328
-3016.077341565769,19579.524645748694,-21738.881974087,-35209.27252880007
-2981.029806259848,19557.68699141586,-21671.580871532067,-35240.49791580414
-2960.130925194136,19539.80559585161,-21680.119237914,-35248.45513683023
-2980.269846948367,19525.43342416685,-21750.30371550366,-35225.365784807895
-3027.677896938073,19512.759985060693,-21804.618454530057,-35194.050990826014
-3029.8460161502385,19506.68031056885,-21725.694444858367,-35199.01307809509
-2996.944248312026,19495.9514732303,-21659.53328127066,-35222.12478186188
-2984.270809205867,19484.261510880177,-21665.680010995868,-35229.83613369896
-3004.8791175936603,19477.04189742111,-21739.574878165116,-35208.87019739988
-3043.860559923716,19469.88933919541,-21803.41146032947,-35183.12098778737
-3042.1618273451127,19456.411237288863,-21737.65262814196,-35199.52716821756
-3016.747893899428,19440.921478381333,-21672.72081049929,-35230.95372092172
-3009.304762995811,19427.823356130524,-21681.48269432577,-35241.19081988226
-3025.7779986593723,19415.79811761357,-21751.242488770786,-35223.39883129583
-3049.023812892892,19412.199486756264,-21801.22098937285,-35191.055857069
-3041.6477372226404,19407.282102976096,-21723.973360535307,-35198.11900831688
-3018.446626478032,19390.294777190065,-21646.14458634193,-35227.28803483105
-3005.057931549303,19375.810846783024,-21649.497348010227,-35241.526096049085
-3026.001516103925,19364.67967804428,-21723.816898324123,-35228.29386333154
-3067.978092190992,19350.531023804077,-21783.27253857524,-35206.76913342108
-3064.357109589233,19333.83427069596,-21717.22313370981,-35227.332738319965
-3034.115199341202,19318.16569783279,-21649.162071843395,-35262.38027362589
-3023.185196302557,19302.76534590308,-21651.77722594467,-35277.55710811104
-3035.07632435278,19291.410659719782,-21715.613808109025,-35264.34722713795
-3070.883818970182,19287.409697462284,-21771.314355291648,-35239.17916288128
-3068.469830569009,19284.50397068309,-21703.476810869797,-35255.89826773385
-3040.4854465109643,19285.174523016754,-21628.732577411247,-35287.63774486038
-3020.7488561569285,19281.844113092917,-21636.3098187816,-35302.09932352297
-3020.7488561569285,19281.710002626183,-21707.701290571844,-35289.694105350274
-3062.568970032808,19284.638081149827,-21764.564128466147,-35262.31321839252
-3061.317272343311,19295.09869755491,-21685.751877516734,-35268.54935509555
-3020.927670112571,19299.189066790237,-21612.728728381244,-35300.7805706001
-3006.5107949388976,19299.85961912389,-21624.083414564542,-35316.47149520773
-3018.267812522389,19298.33970050093,-21684.321365871598,-35303.64159389038
-3058.568007775308,19295.858656866392,-21747.129767791008,-35281.11103547944
-3062.658377010629,19295.545732444018,-21683.18142690437,-35300.7805706001
-3032.2153010625007,19294.405793476795,-21611.9017138364,-35339.76201293016
-3026.269737037389,19291.0530318085,-21621.602370930003,-35358.537478272614
-3049.1355716151684,19290.091906796923,-21690.17752291888,-35348.65800722337
-3095.984827993492,19291.365956230875,-21757.724494662823,-35327.40149824637
-3096.431862882598,19292.66235740928,-21693.68674679837,-35345.75228044418
-3050.946062916048,19293.64583416532,-21614.74038538222,-35379.168138404864
-3030.784789417361,19293.3552614874,-21618.40607147289,-35394.47908335675
-3042.720620956495,19296.909188855792,-21688.210569406816,-35384.46550184077
-3083.0655196983244,19298.07147956747,-21755.9363551064,-35364.28187659763
-3098.063540227836,19295.545732444018,-21698.693537556355,-35384.979591963245
-3064.044185166858,19294.405793476795,-21623.681083164345,-35421.4129354254
-3048.308557070322,19295.322214999465,-21615.34388248252,-35438.0649850446
-3056.757516474428,19296.283340011043,-21677.548787301635,-35428.945473306834
-3091.737996546984,19301.29013076903,-21747.66620965793,-35405.49849337322
-3107.004238009958,19302.02773833605,-21692.077421197584,-35422.4634674148
-3072.56019980433,19304.754651159605,-21610.739423124724,-35457.91333412091
-3042.810027934316,19310.856677395903,-21596.50136190669,-35476.26411631872
-3053.404754806132,19313.82945940846,-21649.34088579904,-35469.849165660045
-3088.407586623143,19317.226924565664,-21711.5234388737,-35448.68206366087
-3078.081080684791,19319.797375178023,-21652.49248176724,-35466.719921436306
-3031.6118039622074,19315.77406117607,-21570.461579616254,-35509.12118066802
-2994.4855564219424,19316.9587036322,-21573.166140695357,-35528.3883843885
-3004.990876315937,19321.026721123068,-21651.888984666944,-35514.19502665938
-3053.181237361579,19325.809994436506,-21734.948067062865,-35484.69072397837
-3066.905208457137,19329.766253205093,-21682.443819337343,-35492.60324151555
-3041.133647100168,19329.788604949543,-21599.13886775242,-35521.54875058517
-3031.432990006565,19331.889668928347,-21599.675309619342,-35531.45057337888
-3047.436839036565,19335.66711374129,-21664.025981906176,-35514.306785381654
-3079.6680545411177,19342.26087835561,-21745.140462534484,-35481.248555332255
-3082.082042942291,19344.45134931223,-21707.18720044937,-35487.90937517994
-3056.6457577521514,19346.35124759093,-21628.7549291557,-35517.83836100559
-3044.017022134903,19350.59807903744,-21626.586809943536,-35528.634253577504
-3054.70115598454,19357.28125062957,-21686.71300252831,-35512.138666169485
-3102.399778652165,19363.45033209924,-21759.78085515271,-35479.16984309791
-3117.978944537514,19360.678715786784,-21712.126935974,-35485.227165845296
-3084.518383087919,19360.209329153226,-21629.604295445,-35515.357317371054
-3063.395984577654,19361.706896031727,-21617.824926117057,-35528.03075647721
-3071.867295726216,19364.344401877453,-21676.587662290058,-35512.920977225425
-3104.500842630964,19369.59706182445,-21758.931488863407,-35481.092093121064
-3116.8613573147486,19372.05575371453,-21718.005444765746,-35486.16593911242
-3090.5533540908523,19372.52514034809,-21642.031865362154,-35516.13962842699
-3070.0568044253355,19372.771009537104,-21637.203888559805,-35528.3883843885
-3073.2978073713552,19374.201521182244,-21700.23580792377,-35513.971509214825
-3106.534851376397,19375.98966073867,-21788.391088055505,-35481.29325882116
-3116.6154881257403,19378.470704373205,-21752.69535216038,-35485.20481410084
-3087.915848245126,19381.68935557477,-21659.019191148185,-35511.7810382582
-3074.974188205503,19383.455143386745,-21647.776263687167,-35522.152247685466
-3094.5096128594414,19382.91870151981,-21704.61674983701,-35508.60709054555
-3128.394857453687,19387.366698666418,-21775.717648949343,-35474.9230116514
-3128.6630783871506,19394.31809119202,-21728.51076465973,-35468.41865401491
-3091.022740724414,19398.36375693843,-21640.824871161567,-35492.20091011535
-3064.13359214468,19398.81079182753,-21629.112557066983,-35506.99776494477
-3073.2978073713552,19398.095536004967,-21682.98026120428,-35494.12316013851
-3104.4114356531427,19399.21312322773,-21763.133616821007,-35459.58971495506
-3116.011991025447,19390.60770161244,-21722.878125057,-35462.853069645535
-3094.1296332037014,19385.802076554548,-21636.913315881888,-35494.61489851653
-3075.2200573945115,19384.751544565148,-21622.451737219304,-35510.261119635245
-3082.819650509316,19382.69518407526,-21680.7674385032,-35501.32042185312
-3125.8691103302376,19380.52706486309,-21769.436808757404,-35470.02797961569
-3133.356944722765,19377.151951450345,-21734.54573566267,-35469.44683425985
-3089.8380982682825,19373.64272757086,-21649.743217199237,-35498.90643345194
-3068.1569061466344,19372.145160692355,-21634.633437947447,-35510.55169231316
-3083.8031272653493,19366.847797256447,-21686.10950542802,-35499.46522706333
-3115.363790436243,19364.41145711082,-21764.318259277137,-35467.83750865907
-3126.9196423196368,19364.61262281092,-21727.39317743697,-35465.021188857696
-3096.7000838160616,19364.545567577552,-21638.165013571383,-35488.848148447054
-3070.36972884771,19358.13061691888,-21628.352597755504,-35503.063857920635
-3069.3862520916764,19352.29681161604,-21683.47199958229,-35492.53618628218
-3105.372560664721,19349.07816041448,-21769.16858782394,-35462.20486905633
-3109.6864473445958,19350.8662999709,-21740.670113643424,-35463.36715976801
-3079.7798132633943,19347.98292493617,-21650.972563144274,-35495.21839561682
-3061.2055136210342,19343.73609348966,-21630.36425475648,-35511.93750046939
-3058.70211824204,19341.612677766407,-21685.97539496129,-35502.639174775984
-3090.37454013521,19338.371674820384,-21774.6894687044,-35471.369084283004
-3112.3239531903214,19331.934372417258,-21744.55931717865,-35469.424482515395
-3096.7671390494274,19323.507764757607,-21656.985182402757,-35500.29224160817
-3078.438708596076,19318.43391876625,-21638.723807182767,-35516.07257319362
-3078.438708596076,19315.818764664986,-21693.619691565,-35505.18727364389
-3104.5678978643296,19318.523325744078,-21784.45718103137,-35472.35256103904
-3118.336572448799,19324.267724069086,-21755.98105859531,-35464.90943013542
-3093.213211681034,19329.58743924945,-21661.500234782725,-35486.68002923489
-3078.0363771958805,19324.424186280277,-21649.34088579904,-35504.00263118775
-3086.75355753345,19318.81389842199,-21706.42724113789,-35494.100808394054
-3133.178130767122,19317.02575886557,-21796.14714338149,-35461.35550276703
-3150.903064120181,19314.43295650875,-21774.376544282022,-35462.20486905633
-3113.0615607573463,19308.39798550582,-21689.37286011849,-35493.65377350495
-3088.9663802345253,19303.92763661476,-21664.85299645102,-35509.74702951277
-3100.455176884553,19302.2065522917,-21715.05501449764,-35501.54393929767
-3128.6407266426954,19302.921808114268,-21799.142277138508,-35469.49153774876
-3143.817561127849,19299.211418534687,-21779.18216933992,-35469.983276126775
-3115.9896392809915,19293.95875858769,-21689.01523220721,-35502.99680268727
-3091.6709413136177,19293.265854509576,-21660.18148185986,-35519.693555795384
-3107.8312525548045,19294.94223534373,-21700.9734154908,-35509.6799742794
-3159.016747357458,19296.39509873332,-21785.887692676508,-35473.201927328344
-3166.81750617236,19303.92763661476,-21763.245375543283,-35460.886116133464
-3129.8924243321926,19302.363014502887,-21670.10565639802,-35482.366142555016
-3114.6708863581284,19291.142438786323,-21648.357409043005,-35499.84520671907
-3121.5105201614524,19283.81106660498,-21690.62455780799,-35492.53618628218
-3154.188770555112,19287.476752695653,-21775.00239312677,-35457.332188765075
-3168.7397561955163,19284.995709061117,-21758.77502665222,-35453.57709569658
-3140.107171548268,19279.34071771392,-21668.7645517307,-35485.45068328985
-3108.658267099651,19273.9986507891,-21647.016304375687,-35503.53324455419
-3106.646610098673,19271.74112459912,-21695.47488635479,-35495.50896829474
-3148.9584623525698,19269.505950153583,-21780.7914949407,-35464.35063652404
-3181.01086390148,19262.33104018343,-21766.553433722667,-35461.2213923003
-3160.2907967914102,19254.03854299051,-21678.576967546574,-35490.680991492394
-3132.686392389106,19247.28831616501,-21658.88508068145,-35506.64013703348
-3135.279194745922,19245.500176608584,-21702.068650969108,-35496.335982839584
-3177.367529555265,19247.4447783762,-21788.07816363313,-35460.21556379981
-3187.403462815698,19251.646906333797,-21772.70016344788,-35444.25641825872
-3159.709651435572,19251.088112722413,-21673.212548877305,-35467.88221214798
-3137.469665702542,19243.913202752257,-21639.103786838503,-35486.56827051262
-3139.2801570034217,19236.537127082007,-21682.53322631517,-35480.86857567651
-3171.131392852234,19232.178536913223,-21775.538834993706,-35452.34774975154
-3194.1536896412003,19226.411786843757,-21762.01602959824,-35450.24668577274
-3169.075032362346,19220.62268502983,-21670.32917384257,-35480.51094776523
-3138.766066880949,19215.526487294017,-21646.8598421645,-35500.44870381936
-3132.2393575,19211.838449458894,-21682.220301892798,-35493.74318048277
-3155.753392666983,19212.911333192747,-21765.45819824436,-35458.673293432395
-3178.172192355656,19207.2339901011,-21754.371732994525,-35454.2699997747
-3159.5308374799297,19199.56734175293,-21660.9637929158,-35487.328229824096
-3138.497845947486,19192.012452127037,-21632.644132690923,-35508.852959734555
-3141.515331448953,19184.94930087916,-21672.229072121278,-35502.79563698717
-3171.3549102967872,19182.624719455805,-21763.893576132486,-35471.7714156832
-3190.1080238947898,19179.115495576323,-21765.39114301099,-35470.139738337966
-3161.073107847346,19170.912405361225,-21669.368048830995,-35503.86852072102
-3130.04888654338,19164.74332389156,-21633.29233328013,-35523.605111075056
-3133.5357586784075,19159.37890522229,-21673.681935510867,-35519.35827962855
-3161.9895293700138,19159.75888487803,-21763.625355199023,-35487.328229824096
-3173.7018434645947,19164.65391691374,-21756.91983186243,-35472.12904359449
-3143.772857638938,19166.62087042581,-21659.779150459668,-35496.24657586176
-3115.430845669609,19160.831768611883,-21624.99983608721,-35519.22416916182
-3113.396836924176,19154.662687142216,-21662.327249327573,-35518.017174961235
-3145.2033692840782,19152.56162316342,-21748.87320385852,-35488.91520368042
-3168.225666073044,19146.660762627216,-21747.286230002195,-35482.075569877095
-3144.063430316857,19138.54707938994,-21650.27965906616,-35514.15032317046
-3121.354057950265,19126.3653786618,-21617.24378076122,-35537.75376531527
-3131.5241016774303,19112.797869777427,-21656.80636844711,-35537.239675192795
-3169.6785294626397,19105.131221429256,-21741.00538981025,-35509.52351206822
-3195.8971257087146,19093.9553492016,-21739.7313403763,-35502.773285242714
-3167.1974858281,19084.72407874156,-21647.686856709344,-35529.975358244825
-3143.594043683296,19077.88444493824,-21614.09218479302,-35547.9908642758
-3146.142142551201,19073.034116391435,-21658.52745277017,-35545.12984098552
-3182.307265079888,19064.987488387524,-21748.850852114065,-35516.25138714926
-3205.3742653577647,19053.72220918205,-21754.438788227893,-35509.07647717911
-3190.0633204058795,19042.09930206529,-21665.8141214626,-35543.43110840692
-3161.8330671588265,19034.365598483757,-21632.04063559063,-35568.88974534151
-3163.4870962485197,19025.849583846284,-21663.020153405687,-35568.82269010814
-3192.7902332294266,19024.19555475659,-21747.30858174665,-35539.92188452743
-3200.30041936641,19029.537621681407,-21750.30371550366,-35521.0346604627
-3170.393785285209,19029.98465657052,-21657.253403336217,-35542.89466653999
-3152.7359071655164,19023.077967533824,-21625.67038842087,-35567.63804765201
-3157.3180147788544,19017.266513975443,-21661.54493827164,-35569.85087035309
-3190.644465761717,19013.980807540516,-21745.766311379237,-35543.20759096237
-3220.3499341428205,19007.14117373719,-21753.54471844968,-35535.65270133647
-3191.8291082178484,18992.72429856352,-21671.0667814096,-35569.47089069735
-3154.546398466397,18986.42110662712,-21631.481841979246,-35593.56607122017
-3144.778686139427,18982.50955134744,-21656.649906235925,-35592.113207830575
-3171.5784277413404,18973.52415007641,-21744.380503223005,-35564.48645168381
-3203.988457201536,18959.28608885838,-21750.929564348407,-35553.22117247834
-3185.235343603533,18943.170481106103,-21661.09790338253,-35583.12780655954
-3151.9982995984915,18932.486347256465,-21621.982350585746,-35606.35126904861
-3151.7077269205724,18925.199678564037,-21658.12512136997,-35602.61852772457
-3198.2217071320665,18918.02476859388,-21747.15211953546,-35571.504899442785
-3242.6122716203063,18906.133640543656,-21758.327991763115,-35557.75857660277
-3234.789161060949,18896.03065204986,-21671.62557502098,-35585.51944321626
-3196.880602464748,18896.90237008361,-21636.08630133704,-35606.597138237616
-3175.937017910125,18897.796439861828,-21672.407886076915,-35606.26186207079
-3218.2488701640214,18897.796439861828,-21755.66813417293,-35575.72937914483
-3249.898940312736,18901.618588163685,-21763.20067205437,-35554.04818702319
-3222.205128932611,18908.97231208948,-21664.89769993993,-35570.096739542096
-3192.29849485141,18904.50196319842,-21633.22527804676,-35594.3036787872
-3181.636712746229,18904.94899808753,-21664.51772028419,-35593.163739819975
-3206.558907813896,18904.63607366515,-21751.466006215334,-35561.98305630482
-3239.192454718644,18897.997605561926,-21767.514558734245,-35547.297960197684
-3218.8970707532253,18892.052041536816,-21677.25821462372,-35575.684675655924
-3195.3159803528765,18886.665271123085,-21633.71701642478,-35601.32212654616
-3201.865041478281,18881.077335009257,-21666.77524647418,-35600.495112001314
-3231.235233692555,18877.63516636314,-21755.82459638412,-35568.80033836369
-3262.304158485432,18872.53896862733,-21774.555358237667,-35549.35432068758
-3238.074867495879,18861.96659349997,-21691.608034564026,-35575.37175123355
-3203.0943874233235,18855.618698074664,-21646.14458634193,-35597.32116428866
-3187.5152215379744,18850.187224172023,-21674.553653544623,-35595.73419043233
-3217.287745152443,18846.92386948155,-21759.44557898588,-35565.58168716213
-3240.488855897052,18848.28732589332,-21767.961593623357,-35536.45736413686
-3209.0623031928903,18845.18043341404,-21676.61001403451,-35550.82953582162
-3172.450145775097,18837.40202634359,-21631.504193723704,-35573.583611677124
-3158.949692124092,18831.05413091828,-21654.68295272385,-35572.71189364337
-3179.267427833966,18823.990979670405,-21739.82074735412,-35541.33004442812
-3214.5161288399854,18816.570200511243,-21764.318259277137,-35522.21930291883
-3215.164329429189,18805.99782538388,-21685.081325183077,-35549.60018987658
-3197.77467224296,18799.76168868085,-21637.896792637923,-35576.08700705612
-3196.9476576981137,18794.263159544847,-21663.82481620608,-35576.98107683433
-3223.613288833295,18786.06006932975,-21752.04715157117,-35548.46025090936
-3256.403297949231,18775.95708083595,-21780.679736218422,-35532.09877396808
-3235.906748283714,18767.172845265013,-21695.76545903271,-35556.35041670209
-3200.3451228553204,18761.60726089564,-21647.731560198252,-35580.08796931362
-3194.556021041396,18760.80259809525,-21665.47884529577,-35577.56222219017
-3227.860120279804,18760.40026669505,-21753.8352911276,-35546.962684030856
-3269.032033566479,18766.167016764524,-21765.03351509971,-35516.72077378282
-3253.02818453648,18768.111618532137,-21668.20575811932,-35530.75766930076
-3218.6064980753063,18763.82008359672,-21620.88711510743,-35556.14925100199
-3203.7872915014377,18759.46149342793,-21647.306877053605,-35559.680826625925
-3236.8008180619263,18757.33807770468,-21727.97432279281,-35531.31646291214
-3274.4858592135743,18753.292411958268,-21756.71866616233,-35509.65762253495
-3255.442172937652,18743.85997579813,-21677.213511134807,-35534.84803853608
-3209.9340212266475,18735.120443716103,-21626.40799598789,-35561.06663478215
-3186.196468615112,18729.04076922426,-21643.685894451846,-35563.3465127166
-3219.7017335536166,18727.61025757912,-21725.33681694708,-35535.36212865855
-3260.203094506633,18724.078681955183,-21759.75850340825,-35514.15032317046
-3243.372230931787,18716.70260628493,-21675.537130300658,-35537.306730426164
-3204.9272304686583,18706.84548698014,-21622.585847686038,-35563.21240224986
-3199.786329243938,18698.240065364847,-21638.56734497158,-35564.55350691718
-3233.2468906935324,18698.821210720685,-21721.738186089777,-35531.20470418986
-3261.879475340781,18707.09135616915,-21753.74588414978,-35498.41469507393
-3244.2439489655435,18711.15937366001,-21665.456493551315,-35509.41175334594
-3211.073960193868,18706.8678387246,-21615.18742027133,-35533.0375472352
-3205.038989190935,18701.6151787776,-21643.32826654056,-35536.07738448112
-3242.142884986745,18697.636568264552,-21729.404834437948,-35511.26694813573
-3280.140850560767,18691.422783305978,-21769.34740177958,-35490.45747404784
-3258.325547972387,18685.45486753641,-21684.567235060604,-35513.77034351473
-3220.618155076284,18679.97869014486,-21632.554725713104,-35543.43110840692
-3210.425759604664,18673.496684252823,-21653.63242073446,-35550.06957651014
-3248.35666994532,18670.590957473632,-21734.188107751383,-35526.77905878771
-3291.27201929951,18668.02050686127,-21777.90811990597,-35506.79659924467
-3282.9348186176803,18660.57737595765,-21693.016194464708,-35530.243579178285
-3250.815361835404,18654.02831483225,-21638.0085513602,-35557.870335325046
-3237.806646562415,18648.395675229516,-21658.661563236903,-35563.32416097214
-3260.203094506633,18647.032218817734,-21739.999561309764,-35536.85969553706
-3290.4450047546634,18653.26835552077,-21771.292003547194,-35504.49436956577
-3273.234161524077,18657.626945689557,-21686.33302287257,-35518.911244739444
-3241.494684397541,18653.000134587302,-21624.217525031272,-35547.7896985757
-3221.6910388101387,18651.52491945325,-21641.8083479176,-35551.54479164419
-3240.757076830516,18648.015695573773,-21732.802299595154,-35527.91899775493
-3282.6665976842164,18643.813567616173,-21777.68460246141,-35508.09300042308
-3283.292446528965,18636.16927101246,-21697.710060800324,-35534.33394841361
-3248.6025391343287,18630.983666298827,-21641.026036861665,-35564.55350691718
-3239.281861696465,18628.904954064485,-21654.23591783475,-35569.56029767517
-3266.3498242318424,18628.882602320027,-21729.1813169934,-35546.89562879749
-3290.7802809214927,18625.194564484904,-21777.997526883784,-35524.32036689763
-3284.566495962917,18616.387977169517,-21700.12404920149,-35548.46025090936
-3263.287635241465,18609.816564299654,-21640.355484528005,-35580.04326582471
-3255.173952004189,18603.33455840761,-21653.878289923465,-35586.56997520566
-3274.351748746842,18597.7913257827,-21735.50686067425,-35565.55933541767
