 EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3
-90538.37842206698,-7724.00292444264,-30292.022859099256,-34317.16970409986
-89174.56438238197,-7568.054803377963,-30128.788069342147,-34381.40861766441
-86499.26173678182,-7515.081169018886,-30100.28959516163,-34474.8389094876
-87248.84983883498,-7750.780314300098,-30377.518281640805,-34425.48625773028
-89848.40242247611,-7832.163015861871,-30441.153698105063,-34319.18136110084
-90522.77690443718,-7704.132223621872,-30289.94414686491,-34317.46027677778
-89053.64144487875,-7549.368745013327,-30122.641339616937,-34381.94505953134
-86429.25607314779,-7513.62830562929,-30104.357612652497,-34469.34038035159
-87345.29761615963,-7759.832770804498,-30381.407485176027,-34414.4221442249
-89908.12628366069,-7839.583795021033,-30430.20134332196,-34316.09682036601
-90499.4193314814,-7723.95822095373,-30278.47770195934,-34320.14248611242
-88923.15196074867,-7555.090791593885,-30101.78716204013,-34385.14135898845
-86364.50306946077,-7509.828509071888,-30092.73470553573,-34468.26749661774
-87460.23028614883,-7766.381831929903,-30374.456092650427,-34408.63304241098
-89978.80249962838,-7836.990992664218,-30408.855427367143,-34311.76058194168
-90482.25319173971,-7723.95822095373,-30257.891745316,-34322.93645416933
-88808.82278785978,-7539.757494897544,-30087.86202524448,-34392.60684163652
-86323.24174919627,-7531.129721537795,-30102.748287051712,-34476.49293857729
-87590.16097666752,-7790.678178152822,-30387.576566645694,-34413.90805410243
-90048.27172139546,-7831.760684461676,-30410.755325645845,-34327.63032050494
-90459.0073775062,-7700.086557875462,-30259.70223661688,-34336.63807352044
-88685.03882706628,-7534.393076228271,-30092.801760769104,-34410.89056860096
-86280.43815856436,-7533.946041339164,-30125.502362907217,-34489.1887294279
-87701.62912626614,-7787.884210095908,-30412.141133802077,-34419.40658323844
-90095.5680126629,-7822.127082601439,-30423.8310961522,-34329.79843971711
-90422.3952200884,-7684.172115823283,-30265.98307680882,-34336.41455607588
-88557.76799413777,-7523.351314467349,-30097.69679280481,-34412.43283896838
-86250.03978610513,-7544.473712977614,-30146.200078272832,-34487.11001719356
-87817.36645905572,-7800.222373035237,-30424.16637231903,-34407.4707516993
-90147.1781906102,-7808.939553372807,-30411.00119483485,-34320.56716925707
-90395.50607150866,-7686.362586779904,-30265.13371051952,-34344.5058875687
-88424.55159718414,-7524.133625523284,-30099.90961550589,-34417.05965007063
-86224.37998347044,-7560.678727707712,-30163.947363370346,-34493.32380215214
-87946.09015537384,-7811.085320840517,-30439.142041104085,-34408.61069066652
-90199.16834821324,-7805.0056463486735,-30414.82334313671,-34318.84608493401
-90352.79188785458,-7669.129391804861,-30253.62256212504,-34335.498134553214
-88292.45278745328,-7514.701189363145,-30090.38777236793,-34415.33856574757
-86215.26047173268,-7569.30650106746,-30174.63149721998,-34484.83013925912
-88066.87898241032,-7812.940515630307,-30435.07402361322,-34385.85661481102
-90247.33635751445,-7806.726730671732,-30394.81853184921,-34303.51278823767
-90321.58885259496,-7680.6628919438,-30238.535134617705,-34330.51369553968
-88165.65134115831,-7523.016038300519,-30075.65797277188,-34412.65635641293
-86213.56173915407,-7576.995501160086,-30175.123235598,-34473.27428737572
-88195.33445779496,-7813.141681330405,-30438.69500621498,-34374.88190828347
-90294.74440750414,-7797.540163700601,-30396.651374894547,-34301.031744603126
-90281.80274746452,-7669.084688315951,-30248.772233578235,-34329.53021878364
-88029.9315488257,-7497.333883921371,-30082.18468215283,-34409.08007730008
-86217.80857060058,-7585.131536141817,-30201.051259166157,-34473.11782516454
-88316.19034006482,-7826.396265792402,-30458.47630005793,-34375.77597806168
-90328.6743555873,-7792.958056087263,-30396.60667140564,-34307.42434351735
-90230.21492126166,-7649.884539828842,-30238.55748636216,-34332.32418684056
-87908.74039038902,-7505.20169796964,-30080.7988739966,-34418.35605124904
-86235.9581870983,-7598.117899670351,-30213.34471861657,-34473.00606644226
-88426.33973674057,-7828.989068149218,-30455.41411106755,-34367.729350057765
-90354.51297217765,-7785.514925183646,-30382.189796231964,-34302.439904503815
-90169.55228680997,-7641.659097869289,-30227.56042809015,-34335.565189786576
-87776.64158065815,-7486.873267516287,-30072.975763437244,-34423.89928387395
-86260.70156821032,-7600.21896364915,-30223.40300362146,-34469.67565651842
-88554.52699119176,-7830.576042005545,-30464.2430501274,-34364.153070944914
-90383.16790856932,-7776.060137279051,-30381.9215752985,-34303.40102951539
-90111.4153994817,-7630.036190752529,-30218.06093669664,-34332.41359381838
-87642.46405869295,-7484.615741326302,-30068.728931990736,-34420.39005999447
-86284.68499001086,-7605.270457896049,-30231.583742092105,-34459.55031628017
-88663.24587622237,-7806.279695782626,-30456.73286399041,-34350.876134738464
-90407.91128968136,-7751.6296805894,-30361.76030179981,-34291.845177632
-90052.07151795286,-7626.906946528787,-30208.919073214423,-34333.59823627451
-87518.79185662173,-7480.14539243524,-30073.355743092987,-34426.64854844195
-86326.3262899311,-7619.419112136258,-30257.064730771155,-34456.77869996771
-88778.06678748928,-7833.191196106815,-30471.50736707537,-34341.734271256246
-90432.38644985991,-7770.449849420768,-30370.253964692827,-34292.582785199025
-89981.86468861875,-7633.768932076566,-30210.30488137065,-34331.81009671809
-87385.08372129008,-7487.454412872125,-30073.80277798209,-34422.93815886237
-86368.2358107848,-7634.372429176859,-30263.412626196463,-34444.418185283925
-88885.3328091303,-7836.432199052835,-30465.964134450453,-34333.86645720797
-90442.40003137587,-7766.627701118911,-30358.25107792033,-34294.035648588615
-89898.13505388917,-7629.857376796887,-30195.88800619698,-34333.955864185795
-87260.00335931819,-7499.39024441126,-30067.276068601142,-34430.917731632915
-86434.10640169459,-7656.500656187613,-30274.163815279466,-34452.308351076645
-89005.51813906648,-7841.014306666173,-30458.766872735843,-34334.69347175282
-90467.99277877722,-7763.2749394506145,-30343.29776087973,-34293.78977939961
-89829.55990190028,-7622.771873804555,-30179.481825766783,-34339.09676541052
-87146.36709050741,-7487.253247172028,-30061.10698713148,-34438.15969683644
-86494.47846346837,-7668.436487726747,-30284.646783429,-34447.90505741895
-89103.48583501409,-7844.9258619458515,-30462.45491057097,-34333.15120138541
-90479.57098240509,-7752.121418967416,-30339.788537000244,-34296.293174778606
-89756.49204927588,-7605.493975340602,-30174.65384896444,-34340.21435263328
-87039.27988282203,-7477.23966565605,-30065.95731567828,-34435.16456307943
-86576.95640050845,-7654.9136823312865,-30300.51652199227,-34440.216057326325
-89222.24065330514,-7830.665448983365,-30468.780454251824,-34335.40872757539
-90495.37366573498,-7745.147674697361,-30339.855592233613,-34305.27857604964
-89671.8683447681,-7592.127632156329,-30166.69662793835,-34345.28819862464
-86929.91279720221,-7474.311587132405,-30065.599687766997,-34443.12178410552
-86654.31578806827,-7696.376168295881,-30316.453315788905,-34445.64753122896
-89313.70399161626,-7854.224187639259,-30466.388817595103,-34328.45733504979
-90499.95577334832,-7742.957203740741,-30332.52422005227,-34298.57305271304
-89582.50607043577,-7596.329760113927,-30164.953191870834,-34347.67983528136
-86830.15696169817,-7492.774128052489,-30078.608403039983,-34444.127612606004
-86743.25337925594,-7706.903839934331,-30330.065528162188,-34433.26466480073
-89416.79023704413,-7851.653737026899,-30459.77270123633,-34317.70614596679
-90503.84497688353,-7730.484930334679,-30322.48828679184,-34295.98025035623
-89490.43923502437,-7580.325911083926,-30158.091206323053,-34350.04912019362
-86737.79955360884,-7503.145337479751,-30083.972821709256,-34451.21311559834
-86838.65062459119,-7720.426645329791,-30344.951789969426,-34430.47069674381
-89518.35656384904,-7832.632402495433,-30461.963172192955,-34312.81111393108
-90514.37264852198,-7723.175909897794,-30320.498981535315,-34295.75673291168
-89394.97493445575,-7573.978015658619,-30149.843412619048,-34353.29012313964
-86645.33038679724,-7482.224104669583,-30082.408199597383,-34444.976978895305
-86932.68441351467,-7710.569526025001,-30350.36091212761,-34418.91484486042
-89599.62750668854,-7828.966716404762,-30452.84366045519,-34312.632299975434
-90503.4649972278,-7723.6229447869,-30308.607853485093,-34308.13959933992
-89288.75944480413,-7559.248216062572,-30140.36627297,-34371.6632570819
-86568.68625505999,-7480.14539243524,-30086.610327554983,-34461.67373200342
-87035.52478975353,-7727.556851811034,-30359.748644798838,-34426.89441763096
-89674.50585061382,-7832.297126328604,-30447.6357039971,-34314.822770932056
-90492.57969767804,-7723.511186064624,-30303.444600515915,-34300.78587541412
-89182.45454817469,-7575.654396492768,-30134.331301967064,-34358.632190064454
-86492.19858553393,-7525.787654612977,-30096.109818948487,-34452.26364758774
-87152.49146848817,-7765.197189473772,-30374.366685672605,-34415.405620980935
-89757.90020917657,-7837.16980661986,-30438.1362126036,-34300.36119226947
-90482.70022662882,-7719.465520318213,-30290.122960820558,-34294.393276499904
-89071.07580555389,-7569.0382801339965,-30125.368252440483,-34362.16376568839
-86420.69535502141,-7518.948020809654,-30099.887263761437,-34450.699025475864
-87253.45429819278,-7765.934797040796,-30374.992534517354,-34398.91003357292
-89835.32665196975,-7841.17076887736,-30432.727090445413,-34298.08131433503
-90481.5602876616,-7723.801758742543,-30287.776027652744,-34306.30675629458
-88968.90598164868,-7552.050954347963,-30113.857104046,-34370.05393148112
-86376.55065972217,-7522.144320266762,-30108.403278398902,-34464.691217504886
-87381.75331136625,-7775.411936689847,-30394.371496960102,-34411.40465872343
-89914.29536513035,-7843.025963667151,-30430.268398555327,-34304.36215452697
-90469.28917995562,-7703.9310579217745,-30276.644858914,-34304.675078949345
-88846.32901505579,-7530.01213431503,-30101.54129285113,-34370.85859428151
-86319.3748974055,-7510.387302683271,-30109.230292943757,-34457.20338311236
-87497.8035685782,-7752.255529434148,-30389.208243990928,-34391.064571269104
-89984.70336016457,-7803.485727725712,-30420.634796695093,-34300.27178529165
-90446.82567677804,-7683.14393557834,-30270.811053611167,-34312.587596486526
-88726.56836826424,-7513.404788184737,-30099.03789747213,-34373.29493442714
-86276.66071375141,-7510.8119858279215,-30118.305101192607,-34449.7826039532
-87616.71484908042,-7778.340015213492,-30404.60859592064,-34388.87410031249
-90042.81789574838,-7814.102806341983,-30419.204285049957,-34296.44963698979
-90414.66151650688,-7684.373281523381,-30260.48454767281,-34301.56818647005
-88595.31892482268,-7529.766265126022,-30092.62294681346,-34374.457225138816
-86245.0106436027,-7554.107314837852,-30135.337130467557,-34454.99056041129
-87747.67371984408,-7805.720902171243,-30413.14696230256,-34375.70892282831
-90106.98975407956,-7824.9657541472625,-30407.58137793319,-34284.06677056155
-90387.52649873812,-7694.632732228367,-30253.42139642494,-34302.68577369282
-88469.29978958366,-7538.774018141511,-30084.03987694262,-34374.68074258337
-86216.80274210009,-7558.175332328718,-30140.58979041455,-34448.79912719716
-87866.29442766838,-7808.73838767271,-30417.05851758224,-34364.17542268937
-90156.70003374816,-7812.091149341006,-30397.277223739296,-34273.24852624518
-90357.95514082376,-7677.399537253325,-30246.22413471033,-34302.283442292624
-88341.0007764102,-7511.907221306232,-30082.81053099758,-34386.393056677945
-86195.56858486755,-7543.579643199402,-30154.939610354857,-34458.36567382404
-87984.15517618123,-7795.930838099818,-30422.422936251514,-34371.082111726064
-90203.86221454886,-7787.615989162445,-30388.895319568557,-34288.17949154133
-90320.82889328348,-7661.149819034317,-30235.56235260515,-34308.96661388476
-88217.84266446147,-7507.928610793187,-30078.8989757179,-34393.65737362592
-86199.21191921376,-7555.806047416455,-30174.050351864145,-34463.05954015965
-88118.62327082435,-7804.469204481746,-30438.27032307033,-34366.611762835
-90256.7017384412,-7795.4390997218015,-30392.136322514576,-34291.845177632
-90289.17882313476,-7669.218798782683,-30236.054090983165,-34320.99185240172
-88097.81379673646,-7524.692419134667,-30077.53551930613,-34409.43770521137
-86213.96407055427,-7594.563972301958,-30186.38851480347,-34470.23445012981
-88256.04179573558,-7820.07072211155,-30437.28684631429,-34365.44947212332
-90307.59666056592,-7794.477974710224,-30379.55229038624,-34290.52642470913
-90245.1011830689,-7663.429696968758,-30227.1357449455,-34318.17553260035
-87959.38944332475,-7503.905296791232,-30067.097254645498,-34397.59128065006
-86214.05347753208,-7590.7418240001,-30193.049334651158,-34453.80591795515
-88364.02307319916,-7827.871480926452,-30444.97584640692,-34352.64192255044
-90342.01834702711,-7795.036768321606,-30373.83024380568,-34286.05607581807
-90199.32481042444,-7663.317938246481,-30214.84228549508,-34319.69545122331
-87837.03599417639,-7504.352331680338,-30052.903896916378,-34403.40273420844
-86243.28955927963,-7601.627123549834,-30191.864692195024,-34448.93323766389
-88498.35705737556,-7835.873405441453,-30435.655168969057,-34346.51754456968
-90376.03770208808,-7789.895867096886,-30361.380322144072,-34285.7431513957
-90140.13739110678,-7643.447237425714,-30201.65475626645,-34315.001584887694
-87702.7467134889,-7491.745947807544,-30054.759091706168,-34407.515455188215
-86263.69670196733,-7604.823423006943,-30213.05414593865,-34448.97794115281
-88595.31892482268,-7812.806405163576,-30440.41609053804,-34333.531181041144
-90386.47596674872,-7760.570378371523,-30356.105310452615,-34278.00944781416
-90067.02483499347,-7619.754388303088,-30191.14943637245,-34310.195959829805
-87567.40690081203,-7473.238703398551,-30047.96416139176,-34406.64373715445
-86300.33121112958,-7616.401626634793,-30222.77715477671,-34449.22381034181
-88723.48382752942,-7840.097885143506,-30449.26738134234,-34341.935436956344
-90423.4904555667,-7788.621817662933,-30361.805005288723,-34302.082276592526
-90015.5934710018,-7656.567711420979,-30203.375840589502,-34342.82950673455
-87449.16617264345,-7516.578735897391,-30059.05062664159,-34431.901208388954
-86346.37580470751,-7673.711499418199,-30248.21343996685,-34462.165470381435
-88824.89369212315,-7860.259158642192,-30454.83296571171,-34341.13077415595
-90432.87818823794,-7777.982387302207,-30348.12573768208,-34286.212538029264
-89937.45177238605,-7648.766952606077,-30189.003668904745,-34327.42915480485
-87316.35210709002,-7503.257096202028,-30055.004960895178,-34419.07130707161
-86387.30184880517,-7651.359754962892,-30251.856774313062,-34437.3773857805
-88932.71850737554,-7845.775228235153,-30444.30529407326,-34321.46123903528
-90447.853857023,-7767.164142985838,-30335.206429386908,-34280.91517459336
-89863.78042266137,-7627.510443629079,-30177.2242995768,-34317.102648866494
-87195.47387307571,-7498.272657188494,-30057.44130104081,-34410.8235133676
-86447.29393092322,-7657.618243410378,-30271.191033266907,-34422.15584780644
-89037.88346503777,-7838.063876398072,-30449.31208483125,-34304.2950992936
-90453.1959239478,-7761.799724316565,-30336.48047882086,-34274.96961056824
-89769.16548838204,-7617.854490024387,-30174.050351864145,-34318.8013814451
-87072.44987159371,-7492.751776308033,-30058.53653651912,-34415.18210353638
-86516.04789686775,-7673.912665118297,-30284.400914239995,-34424.279263529694
-89138.6898325312,-7834.465245540768,-30450.608486009656,-34310.35242204099
-90464.03652000864,-7739.559738583534,-30328.61266477259,-34282.41274147186
-89681.21137395041,-7589.132498399317,-30163.276811036685,-34327.76443097168
-86952.6221695688,-7481.397090124738,-30063.05158889909,-34434.11403109003
-86587.17114772453,-7688.865982158898,-30303.75752493829,-34442.47358351632
-89245.57587451648,-7851.586681793533,-30458.811576224754,-34331.00543391769
-90475.27944746966,-7749.930948010797,-30325.75164148231,-34301.61288995897
-89601.30388752269,-7605.046940451496,-30166.227241304787,-34353.29012313964
-86857.247275978,-7497.53504962147,-30072.886356459425,-34447.145098107474
-86671.7054452545,-7698.231363085672,-30311.46887677537,-34428.36963276501
-89344.75056466468,-7848.099809658505,-30446.60752375216,-34313.481666264735
-90476.64290388142,-7759.497494637668,-30317.61560650058,-34301.1435033254
-89506.08545614308,-7600.509536327069,-30157.286543522663,-34350.49615508272
-86747.25434151344,-7498.205601955128,-30073.78042623764,-34445.9828073958
-86755.43507998409,-7718.102063906439,-30330.065528162188,-34433.801106667655
-89425.01567900369,-7846.289318357625,-30449.46854704244,-34320.0977826235
