 EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3
13121.41276853237,-100277.05583298871,8760.788591002058,3050.1861036045675
13129.280582580635,-100262.12486769258,8777.060660965522,3048.979109403981
13115.467204507257,-100272.45137363092,8770.511599840118,3048.532074514875
13107.97937011473,-100291.9197430515,8756.318242110998,3050.2308070934782
13116.40597777438,-100292.925571552,8762.241454391653,3058.344490330755
13127.715960468766,-100284.09663249216,8778.267655166108,3054.3211763287995
13145.060914166084,-100270.52912360778,8795.88082979689,3060.8031822208386
13136.366085572969,-100274.53008586528,8786.090765725467,3063.0607084108246
13124.631419733932,-100292.41148142952,8768.07525969449,3062.926597944093
13129.995838403209,-100296.05481577574,8768.49994283914,3066.011138678925
13141.506986797687,-100282.93434178048,8783.296797668552,3058.500952541942
13150.559443302089,-100266.39405088357,8800.351178687952,3062.4125078216207
13134.868518694464,-100276.47468763289,8789.488230882673,3063.6418537666627
13126.441911034814,-100294.89252506406,8770.958634729222,3070.213266636523
13130.55463201459,-100299.92166756652,8770.623358562394,3066.659339268129
13140.299992597103,-100295.2725047198,8783.520315113106,3068.022795679902
13149.665373523876,-100279.89450453456,8798.205411220242,3070.0568044253355
13140.724675741754,-100285.70595809292,8787.655387837338,3070.9285224590926
13128.475919780243,-100301.95567631192,8772.009166718623,3072.2696271264117
13135.002629161196,-100307.0742257922,8772.232684163177,3070.6826532700843
13145.038562421629,-100298.55821115473,8783.542666857562,3060.4902577984644
13155.275661382158,-100284.34250168117,8797.959542031234,3066.078193912291
13142.98220193174,-100293.88669656355,8786.336634914474,3061.5854932767743
13135.986105917227,-100308.5270891818,8769.21519866171,3060.9372926875703
13137.103693139994,-100316.01492357432,8764.87896023738,3058.970339175504
13144.390361832424,-100311.38811247208,8773.238512663665,3049.336737315266
13154.091018926028,-100296.61360938712,8787.230704692687,3044.441705279554
13141.238765864226,-100299.13935651055,8779.11702145541,3041.200702333534
13123.916163911364,-100317.423083475,8760.073335179488,3034.249309807934
13124.07262612255,-100328.39779000256,8755.781800244069,3034.450475508032
13142.959850187284,-100320.99936258786,8766.30947188252,3043.882911668171
13156.88498698294,-100303.07326353472,8778.669986566305,3039.501969754931
13146.98316418924,-100302.4697664344,8766.82356200499,3033.221129562989
13131.78397795963,-100318.65242942004,8747.757523984614,3032.9305568850705
13137.863652451477,-100316.79723463026,8751.557320542017,3033.891681896649
13149.46420782378,-100306.78365311428,8762.576730558483,3037.914995898604
13157.644946294422,-100292.85851631862,8775.205466175732,3030.091885339247
13141.663449008876,-100304.5261269243,8761.637957291361,3030.337754528255
13132.856861693486,-100321.1334730546,8746.25995710611,3033.154074329624
13140.41175131938,-100316.23844101888,8745.96938442819,3028.4155045050984
13149.620670034968,-100308.84001360416,8753.703088009726,3026.8955858821378
13159.6566032954,-100291.74092909586,8769.952806228734,3024.7051149255176
13153.129893914447,-100291.36094944012,8763.135524169866,3028.795484160839
13141.484635053235,-100308.5270891818,8743.175416371276,3033.690516196551
13139.942364685818,-100316.88664160809,8739.845006447436,3033.869330152193
13153.711039270289,-100307.45420544794,8754.574806043483,3032.729391184973
13167.099734199017,-100290.5786383842,8770.176323673288,3035.992745875448
13158.51666432818,-100298.91583906602,8756.474704322185,3043.748801201439
13150.447684579813,-100311.96925782792,8742.191939615243,3044.464057024009
13153.487521825737,-100316.5737171857,8742.638974504349,3041.8712546671936
13164.79750452012,-100304.50377517984,8761.056811935523,3053.4494582950424
13171.03364122315,-100289.63986511706,8776.703033054237,3050.3872693046656
13152.12406541396,-100302.44741468996,8761.615605546905,3042.9217866565928
13146.871405466964,-100313.89150785108,8750.819712974991,3056.824571707794
13154.962736959784,-100313.66799040652,8752.339631597952,3050.879007682682
13166.69740279882,-100299.96637105542,8767.225893405186,3044.2628913239114
13167.278548154658,-100292.09855700716,8779.295835411052,3051.907187927626
13148.816007234574,-100300.97219955592,8766.532989327072,3046.542769258353
13139.27181235216,-100312.81862411722,8750.797361230536,3048.956757659526
13148.950117701306,-100311.18694677198,8751.40085833083,3046.073382624791
13163.814027764089,-100293.43966167446,8770.086916695467,3044.844036679749
13170.676013311866,-100272.92076026447,8788.147126215354,3043.9946703904475
13157.220263149771,-100283.64959760304,8771.808001018524,3052.1530571166345
13157.712001527789,-100292.7691093408,8762.241454391653,3055.9528536740368
13167.703231299309,-100295.16074599752,8763.962538714712,3055.438763551565
